BV_NUM,STATE,ZIP,OBAL,ORATE,PBAL,RATE,P_I,ACLAS,PURP,PROP_MM,,SECTION2,NOTE_DT,ODATE,FPDATE,MDATE,PDATE,NPDATE,ASOFDT,BV_NUM,OCCLAS,FICO,FICO_DT,OAPPR,OSLSPRI,OLTV,CLTV,BPOUSED,BPO,MONTHDEL,TDEL30,TDEL60,TDEL90,PAYHIST,LOAN_TY,MIFLAG,MI_PERCT,,,MIGROUP,PREPAY,BV_NUM,PAYFREQ,INTCOLCD,IO_FLAG,IO_TERM,REMAININGIO1,OTERM,OATERM,REMTERM1,AGE1,RETAINED,SVC_FEE,DOC_TYPE,ADJTYPE,INDEXGR,,BALLOON,RADJPER,PADJPER,,FRCDT,,FPCDT,BV_NUM,MTR_PMT1,LOCKOUT,PRODUCT,FPCAP,PCAP,MARGIN,MINRATE,MAXRATE,CONV,NEG_AM,NEGAMPCT,NEGAMPCTCUR,PAYMENTCAP,RECAST,GROUP,REPGR,Junior Lien Amount,SSECONDSP,Combined LTV
305882,MI,48823,624000.00,9.240,655109.97,9.240,5413.80,F,R,Single Family,,SUBPRIME,8/26/2004,8/31/2004,2/1/2006,1/1/2036,10/1/2006,11/1/2006,11/7/2006,305882,O,536,10/30/2006,780000.00,0.00,80.000,83.990,0,500000.00,0,1,0,0,000000000001,UCONV,N,0.000,,,,Y,305882,0,0,0,0,0,360,360,350,10,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,305882,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,0.0000,N,80.00
330040,TX,79606,26000.00,12.000,25819.65,12.000,285.00,F,P,Single Family,,SUBPRIME,4/1/2006,4/1/2006,5/1/2006,9/1/2026,11/1/2006,12/1/2006,11/7/2006,330040,O,580,11/8/2006,0.00,29000.00,89.660,89.030,1,29000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,330040,0,0,0,0,0,245,245,238,7,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,330040,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC greater than 9.5,0.0000,N,89.66
112880,TX,78548,24000.00,10.600,5818.87,10.600,221.34,F,E,Single Family,,A/ALT A,9/4/1998,9/4/1998,10/10/1998,9/10/2028,10/10/2006,11/10/2006,11/7/2006,112880,O,657,11/8/2006,30000.00,0.00,80.000,19.400,0,46000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,112880,0,0,0,0,0,360,360,262,98,0.000,0.850,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,112880,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC greater than 9.5,0.0000,N,80.00
321286,FL,32713,97500.00,8.990,97061.65,8.990,783.81,A,E,Single Family,,SUBPRIME,2/1/2006,2/6/2006,4/1/2006,3/1/2036,9/1/2006,10/1/2006,10/1/2006,321286,O,0,10/24/2006,150000.00,0.00,65.000,64.710,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,321286,0,0,0,0,0,360,360,352,8,0.000,0.365,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,3/1/2007,,4/1/2007,321286,5,12,12/12,1.000,0.000,4.500,11.750,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,65.00
326079,CT,06118,105000.00,9.000,66327.64,7.250,737.75,A,R,Single Family,,A/ALT A,8/11/1987,8/11/1987,10/1/1987,9/1/2017,9/1/2006,10/1/2006,10/1/2006,326079,O,736,11/8/2006,120000.00,120000.00,87.500,55.270,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,326079,0,0,0,0,0,360,360,130,230,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,10/1/1988,,11/1/1988,326079,12,13,13/12,2.000,2.000,3.250,3.250,14.250,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,87.50
140046856,TX,79762,35000.00,11.000,27401.16,11.000,361.26,F,P,Single Family,,SUBPRIME,2/10/1998,2/10/1998,3/10/1998,2/10/2018,9/10/2006,10/10/2006,11/7/2006,140046856,O,557,9/5/2006,46500.00,45300.00,77.260,60.490,0,0.00,0,10,0,0,011110111111,UCONV,N,0.000,,,,N,140046856,0,0,0,0,0,240,240,135,105,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,140046856,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,77.26
333303,TX,77051,77273.00,8.500,77082.92,8.500,594.16,F,P,Single Family,,SUBPRIME,6/1/2006,6/1/2006,7/30/2006,6/30/2036,9/30/2006,10/30/2006,11/7/2006,333303,O,0,9/25/2006,0.00,84273.00,91.690,91.470,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333303,0,0,0,0,0,360,360,355,5,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333303,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,0.0000,N,91.69
333666,IL,60643,134753.11,6.250,131291.43,6.250,859.96,F,P,Single Family,,SUBPRIME,6/24/2002,6/24/2002,6/1/2005,6/29/2032,10/1/2006,11/1/2006,10/20/2006,333666,O,577,9/29/2006,132000.00,131880.00,102.180,99.550,0,149000.00,0,6,1,0,000000112111,UCONV,N,0.000,,,,N,333666,0,0,0,0,0,325,325,307,18,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333666,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 275 WAC less than or equal to 9.5,0.0000,N,102.18
334358,AZ,85040,74250.00,8.500,74114.10,8.500,570.92,F,P,Condo,,A/ALT A,7/28/2006,7/28/2006,9/1/2006,7/28/2036,10/1/2006,11/1/2006,10/26/2006,334358,I,685,11/7/2006,100000.00,99000.00,75.000,74.860,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,334358,0,0,0,0,0,359,359,356,3,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,334358,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,14850.0000,Y,90.00
330338,NJ,07724,396500.00,11.750,396012.98,11.750,4002.31,A,E,Single Family,,SUBPRIME,6/8/2006,6/13/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,11/7/2006,330338,O,599,11/8/2006,670000.00,0.00,59.180,59.110,0,560000.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,N,330338,0,0,0,0,0,360,360,356,4,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,7/1/2008,,8/1/2008,330338,21,24,24/6,2.000,2.000,6.500,6.500,17.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,59.18
258200,TX,79903,32000.00,7.000,19541.62,7.000,371.55,F,P,Single Family,,SUBPRIME,1/30/2002,1/30/2002,2/28/2002,1/30/2012,10/30/2006,11/30/2006,11/7/2006,258200,O,543,11/8/2006,0.00,40000.00,80.000,48.850,0,0.00,0,5,2,0,001122100000,UCONV,N,0.000,,,,N,258200,0,0,0,0,0,120,120,62,58,0.000,0.750,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,258200,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,80.00
333769,MI,48221,30000.00,7.125,28496.57,7.125,202.12,F,E,Single Family,,A/ALT A,3/14/2003,3/14/2003,5/1/2003,4/1/2033,10/1/2006,11/1/2006,10/20/2006,333769,I,816,9/29/2006,60000.00,0.00,50.000,47.490,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333769,0,0,0,0,0,360,360,317,43,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333769,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 275 WAC less than or equal to 9.5,0.0000,N,50.00
255364,NY,10709,285600.00,7.250,263544.71,8.125,2062.37,A,P,Single Family,,A/ALT A,7/27/2001,7/27/2001,9/1/2001,8/1/2031,11/1/2006,12/1/2006,11/7/2006,255364,I,736,11/6/2006,408000.00,408000.00,70.000,64.590,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,255364,0,0,0,0,0,360,360,297,63,0.000,0.750,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,8/1/2002,,9/1/2002,255364,10,12,12/12,2.000,2.000,3.125,3.125,13.250,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,70.00
263497,SC,29501,35200.00,13.380,18231.06,9.000,283.78,A,E,Single Family,,A/ALT A,4/12/1984,4/12/1984,6/1/1984,5/1/2014,12/1/2006,1/1/2007,10/1/2006,263497,O,748,10/24/2006,44000.00,0.00,80.000,41.430,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,263497,0,0,0,0,0,360,360,90,270,0.000,0.375,FD,ARM,3 YR CMT,,FULLY AMORTIZING,36,36,,5/1/1987,,6/1/1987,263497,19,36,36/36,2.000,2.000,2.000,9.000,18.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT LONG RESET,0.0000,N,80.00
331074,PA,19149,110500.00,10.500,109549.00,10.500,1010.79,A,R,Single Family,,SUBPRIME,7/27/2006,8/1/2006,9/1/2006,8/1/2036,9/1/2006,10/1/2006,10/5/2006,331074,O,565,11/7/2006,158000.00,0.00,69.940,69.330,0,150000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331074,0,0,0,0,0,360,360,357,3,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,8/1/2008,,9/1/2008,331074,22,24,24/6,2.000,2.000,6.000,10.500,16.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,69.94
326302,CA,92154,125000.00,10.990,125000.00,10.990,1144.79,A,E,Single Family,,SUBPRIME,4/21/2006,4/21/2006,6/1/2006,5/1/2036,10/1/2006,11/1/2006,11/7/2006,326302,I,601,11/8/2006,470000.00,0.00,26.600,26.600,0,450000.00,0,1,0,0,001000000000,UCONV,N,0.000,,,,Y,326302,0,0,1,24,18,360,336,354,6,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,5/1/2008,,6/1/2008,326302,19,24,24/6,1.500,1.500,7.040,10.990,17.990,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME 24-IO_MONTHS-ARM LIBOR LONG RESET,0.0000,N,26.60
257853,VA,24151,99000.00,6.990,86064.05,6.990,766.95,F,E,Single Family,,A/ALT A,10/22/2002,10/22/2002,12/1/2002,11/1/2022,11/1/2006,12/1/2006,11/7/2006,257853,O,783,11/8/2006,140000.00,0.00,70.710,61.470,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,257853,0,0,0,0,0,240,240,192,48,0.000,0.750,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,257853,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,70.71
334096,WI,53566,61000.00,11.450,60960.39,11.450,601.75,F,P,Single Family,,A/ALT A,8/16/2006,8/16/2006,10/1/2006,9/1/2036,10/1/2006,11/1/2006,10/17/2006,334096,O,660,11/7/2006,61000.00,61000.00,100.000,99.940,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,334096,0,0,0,0,0,360,360,358,2,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,334096,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 324 WAC greater than 9.5,0.0000,N,100.00
260696,PA,17540,45000.00,11.100,17786.80,4.225,246.05,A,P,Single Family,,SUBPRIME,10/11/1983,10/11/1983,1/1/1984,11/1/2013,9/1/2006,10/1/2006,10/1/2006,260696,O,539,10/24/2006,69995.33,0.00,64.290,25.410,0,0.00,0,4,0,0,011100000100,UCONV,N,0.000,,,,N,260696,0,0,0,0,0,359,359,84,275,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,12,12,,12/1/1984,,1/1/2004,260696,2,12,12/12,1.000,0.000,0.000,0.000,12.100,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM OTHER,0.0000,N,64.29
326031,CA,90274,396000.00,6.000,304401.23,7.250,2661.29,A,R,Single Family,,A/ALT A,1/5/1993,1/5/1993,3/1/1993,2/1/2023,9/1/2006,10/1/2006,10/1/2006,326031,O,721,11/8/2006,495000.00,0.00,80.000,61.500,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,326031,0,0,0,0,0,360,360,195,165,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,2/1/1994,,3/1/1994,326031,4,12,12/12,2.000,2.000,2.875,2.875,12.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,80.00
329103,FL,33309,113750.00,9.375,113542.99,9.375,1082.41,A,E,Condo,,SUBPRIME,5/4/2006,5/9/2006,7/1/2006,6/1/2036,9/1/2006,10/1/2006,10/1/2006,329103,O,566,11/8/2006,175000.00,0.00,65.000,64.880,1,175000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,329103,0,0,0,0,0,360,360,355,5,1.615,0.500,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,6/1/2007,,7/1/2007,329103,8,12,12/12,1.000,0.000,2.385,9.375,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,65.00
333721,CA,92602,400000.00,4.500,387943.59,4.500,2026.75,A,P,Condo,,A/ALT A,12/13/2004,12/13/2004,2/1/2005,1/1/2035,10/1/2006,11/1/2006,10/20/2006,333721,O,694,9/29/2006,690000.00,682000.00,58.650,56.880,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333721,0,0,0,0,0,360,360,338,22,0.000,0.500,ALT,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,1/1/2008,,2/1/2008,333721,15,36,36/12,2.000,2.000,2.250,2.250,10.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM LIBOR LONG RESET,0.0000,N,58.65
330279,FL,33020,87000.00,6.000,78071.95,6.000,560.54,F,P,Single Family,,A/ALT A,7/30/2004,7/30/2004,9/1/2004,8/1/2029,10/1/2006,11/1/2006,11/7/2006,330279,I,740,11/8/2006,0.00,102000.00,85.290,76.540,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,330279,0,0,0,0,0,300,300,273,27,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,330279,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,85.29
312725,TX,79556,26900.00,11.250,20400.30,11.250,325.00,F,P,Single Family,,SUBPRIME,5/15/2001,5/15/2001,6/15/2001,10/15/2014,10/15/2006,11/15/2006,11/7/2006,312725,O,492,11/7/2006,30000.00,29900.00,89.970,68.230,0,30000.00,0,2,0,0,000001000100,UCONV,N,0.000,,,,N,312725,0,0,0,0,0,161,161,95,66,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,312725,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,89.97
305770,GA,30067,136101.00,5.375,131905.52,5.375,762.13,A,R,Single Family,,SUBPRIME,8/26/2004,8/31/2004,10/1/2004,9/1/2034,10/1/2006,11/1/2006,11/7/2006,305770,O,533,10/30/2006,143000.00,0.00,95.180,92.240,0,100000.00,0,1,0,0,010000000000,UFHA,N,0.000,,,,N,305770,0,0,0,0,0,360,360,334,26,0.000,0.500,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,10/1/2007,,11/1/2007,305770,15,37,37/12,1.000,1.000,2.250,2.250,10.375,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT LONG RESET,0.0000,N,95.18
330147,AZ,85231,64000.00,7.125,64000.00,7.125,380.00,A,R,Single Family,,A/ALT A,5/25/2006,5/25/2006,7/1/2006,6/1/2036,10/1/2006,11/1/2006,11/7/2006,330147,I,680,11/8/2006,80000.00,0.00,80.000,80.000,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,330147,0,0,1,120,115,360,240,355,5,0.000,0.500,STA,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,6/1/2013,,7/1/2013,330147,80,84,84/12,5.000,2.000,2.250,2.250,12.125,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A 120-IO_MONTHS-ARM LIBOR LONG RESET LONG ARM,0.0000,N,80.00
254308,TN,37681,19400.00,16.602,17425.23,17.000,278.70,F,P,Single Family,(OTHER),A/ALT A,12/20/2000,12/20/2000,4/20/2003,3/20/2021,10/20/2006,11/20/2006,11/7/2006,254308,O,757,11/8/2006,0.00,19500.00,99.490,89.360,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,254308,0,0,0,0,0,216,216,172,44,0.000,0.375,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,254308,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP LAND FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,99.49
222731,TX,78557,56772.34,8.900,45997.83,8.900,572.45,F,P,Single Family,,SUBPRIME,3/15/2002,3/15/2002,4/15/2002,3/15/2017,9/15/2006,10/15/2006,10/1/2006,222731,O,601,10/26/2006,0.00,65652.00,86.470,70.060,0,55147.68,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,222731,0,0,0,0,0,180,180,124,56,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,222731,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,86.47
105139,TX,75602,24000.00,9.000,5886.95,9.000,304.02,F,P,Single Family,,A/ALT A,7/31/1998,7/31/1998,9/1/1998,8/1/2008,11/1/2006,12/1/2006,11/7/2006,105139,O,691,11/7/2006,33000.00,0.00,72.730,17.840,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,105139,0,0,0,0,0,120,120,21,99,0.000,1.000,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,105139,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,72.73
261309,TX,78237,40500.00,11.950,35425.55,11.950,484.77,F,P,Single Family,,SUBPRIME,12/5/2002,12/6/2002,2/1/2003,1/1/2018,11/1/2006,12/1/2006,11/7/2006,261309,I,580,10/26/2006,45000.00,45000.00,90.000,78.720,1,45000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,261309,0,0,0,0,0,180,180,134,46,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,261309,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,90.00
190626,CA,91345,20800.00,3.625,9742.05,3.625,101.00,F,R,Single Family,,A/ALT A,11/21/1994,11/21/1994,2/7/1995,11/21/2022,10/21/2006,11/21/2006,11/7/2006,190626,O,804,11/1/2006,150000.00,0.00,13.870,6.490,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,190626,0,0,0,0,0,334,334,192,142,0.000,0.250,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,190626,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,13.87
231724,TX,78232,110700.00,11.900,55501.40,6.625,784.19,A,P,Single Family,,A/ALT A,5/1/1984,5/1/1984,6/1/1984,5/1/2014,10/1/2006,11/1/2006,11/7/2006,231724,O,703,10/31/2006,0.00,122998.77,90.000,45.120,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,231724,0,0,0,0,0,360,360,90,270,0.000,0.750,FD,ARM,3 YR CMT,,FULLY AMORTIZING,36,36,,5/1/1987,,6/1/1987,231724,19,36,36/36,1.000,0.000,2.750,2.750,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT LONG RESET,0.0000,N,90.00
259146,LA,70458,37000.00,8.750,20905.34,7.375,225.48,A,P,Single Family,,SUBPRIME,8/1/1988,8/1/1988,9/1/1988,8/1/2018,10/1/2006,11/1/2006,10/1/2006,259146,O,574,10/30/2006,39000.00,0.00,94.870,53.600,0,0.00,0,3,0,0,010001000001,UCONV,N,0.000,,,,N,259146,0,0,0,0,0,360,360,141,219,0.000,0.375,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,8/1/1991,,9/1/1991,259146,10,36,36/12,2.000,2.000,3.250,3.250,13.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT SHORT RESET,0.0000,N,94.87
139343882,TX,75150,50000.00,11.000,44384.78,11.000,476.16,F,P,Single Family,,SUBPRIME,2/10/1995,2/10/1995,4/1/1995,3/1/2025,9/16/2006,10/16/2006,11/7/2006,139343882,O,540,9/5/2006,53000.00,0.00,94.340,83.740,0,56000.00,0,10,4,1,011101122321,UCONV,N,0.000,,,,N,139343882,0,0,0,0,0,360,360,220,140,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,139343882,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC greater than 9.5,0.0000,N,94.34
261060,IL,60436,124000.00,5.875,102570.59,5.875,1038.03,F,R,Single Family,,SUBPRIME,2/26/2003,3/4/2003,4/1/2003,3/1/2018,10/1/2006,11/1/2006,11/7/2006,261060,O,540,10/31/2006,167000.00,0.00,74.250,61.420,0,0.00,0,4,0,0,011100100000,UCONV,N,0.000,,,,N,261060,0,0,0,0,0,180,180,136,44,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,261060,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,74.25
259234,LA,70605,82500.00,8.750,29112.05,6.875,488.24,A,P,Single Family,,A/ALT A,12/1/1988,12/1/1988,1/1/1989,12/1/2018,12/1/2006,1/1/2007,10/1/2006,259234,O,706,11/8/2006,90700.00,0.00,90.960,32.100,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,259234,0,0,0,0,0,360,360,145,215,0.000,0.375,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,12/1/1991,,1/1/1992,259234,2,36,36/12,2.000,2.000,2.750,2.750,14.250,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT LONG RESET,0.0000,N,90.96
295660,FL,33418,120250.00,7.500,119363.24,8.760,1258.74,A,E,PUD,,SUBPRIME,1/25/2005,1/31/2005,3/1/2005,2/1/2035,9/1/2006,10/1/2006,10/1/2006,295660,O,550,11/8/2006,185000.00,0.00,65.000,64.520,0,183000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,295660,0,0,0,0,0,360,360,339,21,3.490,0.500,LTD,ARM,PRIME,,FULLY AMORTIZING,12,12,,2/1/2006,,3/1/2006,295660,4,12,12/12,1.000,0.000,1.510,8.010,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,65.00
331065,TX,78336,114000.00,6.000,103618.03,6.000,1889.31,F,P,Single Family,,A/ALT A,5/10/2006,5/10/2006,5/1/2006,4/1/2012,11/1/2006,12/1/2006,11/7/2006,331065,O,684,11/7/2006,0.00,209000.00,54.550,49.580,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331065,0,4,0,0,0,72,72,65,7,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,331065,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,54.55
333734,MD,21224,103000.00,6.250,88050.88,6.250,883.15,F,R,Single Family,,A/ALT A,7/21/2003,7/21/2003,9/1/2003,8/1/2018,10/1/2006,11/1/2006,10/20/2006,333734,I,752,9/29/2006,137000.00,0.00,75.180,64.270,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333734,0,0,0,0,0,180,180,141,39,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333734,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,75.18
